Age,Age_Group,Attriation_Num,Attrition,Attrition Status,Attrition_Flag,BusinessTravel,Current_Role_Tenure_Band,DailyRate,Department,dept,Distance_Band,DistanceFromHome,Education,Education_Label,EducationField,EmpID,Env_Sat_lable,EnvironmentSatisfaction,Experience_Band,Gender,HourlyRate,Income_Band,Job_Involve_lable,Job_Sat_lable,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,Overtime Custom,OverTime_Flag,PercentSalaryHike,PerformanceRating,Previous_Employers_Band,Promotion Band new,Sum of Promotion Band Sort,Promotion_Gap_Band,Relationship_Sat_lable,RelationshipSatisfaction,Salary_Hike_Band,StockOptionLevel,Tenure_Band,Total Working Experience Band,TrainingTimesLastYear,TotalWorkingYears,W_L_Balance_lable,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
47,45-54,0,No,Active,0,Travel_Rarely,0-2 Years,983,Research & Development,R & D,0-5,2,2,College,Medical,EMP-574,Low,1,11-20 Years,Female,65,$5000-$7000,High,Very High,3,2,Manufacturing Director,4,Divorced,5070,7389,5,No,Standard,0,13,3,9+,0-1 Years,1,0-2 Years,High,3,11-15%,3,2-5 Years,16–20 Years,2,20,High,3,5,0,0,4
47,45-54,0,No,Active,0,Travel_Rarely,0-2 Years,1176,Human Resources,HR,21+,26,4,Master,Life Sciences,EMP-1625,Very High,4,21+ Years,Female,98,$15000+,High,High,3,5,Manager,3,Married,19658,5220,3,No,Standard,0,11,3,9+,0-1 Years,1,0-2 Years,High,3,11-15%,1,2-5 Years,21+ Years,2,27,High,3,5,2,1,0
47,45-54,0,No,Active,0,Travel_Rarely,0-2 Years,1225,Sales,Sales,0-5,2,4,Master,Life Sciences,EMP-1676,Medium,2,21+ Years,Female,47,$15000+,Very High,Medium,4,4,Manager,2,Divorced,15972,21086,6,No,Standard,0,14,3,9+,0-1 Years,1,0-2 Years,High,3,11-15%,3,2-5 Years,21+ Years,2,29,High,3,3,2,1,2
47,45-54,0,No,Active,0,Travel_Rarely,0-2 Years,1454,Sales,Sales,0-5,2,4,Master,Life Sciences,EMP-925,Very High,4,0-5 Years,Female,65,$3000-$5000,Medium,Very High,2,1,Sales Representative,4,Single,3294,13137,1,Yes,Overtime,1,18,3,1-2,0-1 Years,1,0-2 Years,Low,1,16-20%,0,2-5 Years,0–5 Years,3,3,Medium,2,3,2,1,2
47,45-54,0,No,Active,0,Travel_Rarely,0-2 Years,1482,Research & Development,R & D,0-5,5,5,Doctor,Life Sciences,EMP-447,Very High,4,21+ Years,Male,42,$15000+,High,High,3,5,Research Director,3,Married,18300,16375,4,No,Standard,0,11,3,9+,0-1 Years,1,0-2 Years,Medium,2,11-15%,1,2-5 Years,21+ Years,2,21,High,3,3,2,1,1
47,45-54,0,No,Active,0,Travel_Rarely,11+ Years,202,Research & Development,R & D,0-5,2,2,College,Other,EMP-820,High,3,21+ Years,Female,33,$15000+,High,Very High,3,4,Manager,4,Married,16752,12982,1,Yes,Overtime,1,11,3,1-2,2–3 Years,2,3-5 Years,High,3,11-15%,1,11+ Years,21+ Years,3,26,Medium,2,26,14,3,0
47,45-54,0,No,Active,0,Travel_Rarely,11+ Years,359,Research & Development,R & D,0-5,2,4,Master,Medical,EMP-1443,Low,1,21+ Years,Female,82,$15000+,High,High,3,4,Research Director,3,Married,17169,26703,3,No,Standard,0,19,3,9+,4–5 Years,3,3-5 Years,Medium,2,16-20%,2,11+ Years,21+ Years,2,26,Very High,4,20,17,5,6
47,45-54,0,No,Active,0,Travel_Rarely,11+ Years,1001,Research & Development,R & D,0-5,4,3,Bachelor,Life Sciences,EMP-1827,High,3,21+ Years,Female,92,$10000-$15000,Medium,Medium,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Yes,Overtime,1,12,3,9+,6+ Years,4,6+ Years,High,3,11-15%,1,11+ Years,21+ Years,4,28,High,3,22,11,14,10
47,45-54,0,No,Active,0,Travel_Rarely,11+ Years,1180,Research & Development,R & D,21+,25,3,Bachelor,Medical,EMP-1993,Low,1,21+ Years,Male,84,$7000-$10000,High,High,3,3,Healthcare Representative,3,Single,8633,13084,2,No,Standard,0,23,4,1-2,6+ Years,4,6+ Years,Medium,2,21%+,0,11+ Years,21+ Years,3,25,High,3,17,14,12,11
47,45-54,0,No,Active,0,Travel_Rarely,3-5 Years,465,Research & Development,R & D,0-5,1,3,Bachelor,Technical Degree,EMP-1438,Low,1,11-20 Years,Male,74,$3000-$5000,High,Very High,3,1,Research Scientist,4,Married,3420,10205,7,No,Standard,0,12,3,9+,0-1 Years,1,0-2 Years,High,3,11-15%,1,6-10 Years,16–20 Years,2,17,Medium,2,6,5,1,2
47,45-54,0,No,Active,0,Travel_Rarely,3-5 Years,571,Sales,Sales,11-20,14,3,Bachelor,Medical,EMP-1503,High,3,11-20 Years,Female,78,$3000-$5000,High,High,3,2,Sales Executive,3,Married,4591,24200,3,Yes,Overtime,1,17,3,9+,0-1 Years,1,0-2 Years,High,3,16-20%,1,2-5 Years,11–15 Years,4,11,Medium,2,5,4,1,2
47,45-54,0,No,Active,0,Travel_Rarely,6-10 Years,249,Sales,Sales,0-5,2,2,College,Marketing,EMP-903,High,3,6-10 Years,Female,35,$3000-$5000,High,Very High,3,2,Sales Executive,4,Married,4537,17783,0,Yes,Overtime,1,22,4,0,6+ Years,4,6+ Years,Low,1,21%+,1,6-10 Years,6–10 Years,2,8,High,3,7,6,7,7
47,45-54,0,No,Active,0,Travel_Rarely,6-10 Years,703,Sales,Sales,11-20,14,4,Master,Marketing,EMP-728,Very High,4,11-20 Years,Male,42,$3000-$5000,High,Low,3,2,Sales Executive,1,Single,4960,11825,2,No,Standard,0,12,3,1-2,0-1 Years,1,0-2 Years,Very High,4,11-15%,0,6-10 Years,16–20 Years,2,20,High,3,7,7,1,7
47,45-54,1,Yes,Left,1,Non-Travel,6-10 Years,666,Research & Development,R & D,21+,29,4,Master,Life Sciences,EMP-376,Low,1,6-10 Years,Male,88,$10000-$15000,High,Medium,3,3,Manager,2,Married,11849,10268,1,Yes,Overtime,1,12,3,1-2,6+ Years,4,6+ Years,Very High,4,11-15%,1,6-10 Years,6–10 Years,2,10,Medium,2,10,7,9,9
47,45-54,1,Yes,Left,1,Travel_Frequently,3-5 Years,719,Sales,Sales,21+,27,2,College,Life Sciences,EMP-785,Medium,2,6-10 Years,Female,77,$5000-$7000,Very High,High,4,2,Sales Executive,3,Single,6397,10339,4,Yes,Overtime,1,12,3,9+,0-1 Years,1,0-2 Years,Very High,4,11-15%,0,2-5 Years,6–10 Years,2,8,High,3,5,4,1,3
47,45-54,1,Yes,Left,1,Travel_Frequently,3-5 Years,1093,Sales,Sales,6-10,9,3,Bachelor,Life Sciences,EMP-1716,High,3,21+ Years,Male,82,$10000-$15000,Low,High,1,4,Sales Executive,3,Married,12936,24164,7,No,Standard,0,11,3,9+,6+ Years,4,6+ Years,High,3,11-15%,0,11+ Years,21+ Years,3,25,Low,1,23,5,14,10
48,45-54,0,No,Active,0,Non-Travel,3-5 Years,1262,Research & Development,R & D,0-5,1,4,Master,Medical,EMP-1116,Low,1,21+ Years,Male,35,$15000+,Very High,Very High,4,4,Manager,4,Single,16885,16154,2,No,Standard,0,22,4,1-2,2–3 Years,2,0-2 Years,High,3,21%+,0,2-5 Years,21+ Years,3,27,Medium,2,5,4,2,1
48,45-54,0,No,Active,0,Travel_Frequently,0-2 Years,365,Research & Development,R & D,0-5,4,5,Doctor,Medical,EMP-1644,High,3,21+ Years,Male,89,$15000+,Medium,Very High,2,4,Manager,4,Married,15202,5602,2,No,Standard,0,25,4,1-2,2–3 Years,2,0-2 Years,Medium,2,21%+,1,2-5 Years,21+ Years,3,23,High,3,2,2,2,2
48,45-54,0,No,Active,0,Travel_Frequently,11+ Years,117,Research & Development,R & D,21+,22,3,Bachelor,Medical,EMP-1900,Very High,4,21+ Years,Female,58,$15000+,High,Very High,3,4,Manager,4,Divorced,17174,2437,3,No,Standard,0,11,3,9+,4–5 Years,3,3-5 Years,Medium,2,11-15%,1,11+ Years,21+ Years,3,24,High,3,22,17,4,7
48,45-54,0,No,Active,0,Travel_Rarely,0-2 Years,277,Research & Development,R & D,6-10,6,3,Bachelor,Life Sciences,EMP-1022,Low,1,11-20 Years,Male,97,$3000-$5000,Medium,High,2,2,Healthcare Representative,3,Single,4240,13119,2,No,Standard,0,13,3,1-2,2–3 Years,2,0-2 Years,Very High,4,11-15%,0,2-5 Years,16–20 Years,0,19,High,3,2,2,2,2
48,45-54,0,No,Active,0,Travel_Rarely,0-2 Years,530,Sales,Sales,21+,29,1,Below College,Medical,EMP-473,Low,1,11-20 Years,Female,91,$10000-$15000,High,High,3,3,Manager,3,Married,12504,23978,3,No,Standard,0,21,4,9+,0-1 Years,1,0-2 Years,Medium,2,21%+,1,0-1 Years,11–15 Years,3,15,Low,1,0,0,0,0
48,45-54,0,No,Active,0,Travel_Rarely,0-2 Years,715,Research & Development,R & D,0-5,1,3,Bachelor,Life Sciences,EMP-1263,Very High,4,21+ Years,Male,76,$15000+,Medium,Very High,2,5,Research Director,4,Single,18265,8733,6,No,Standard,0,12,3,9+,0-1 Years,1,0-2 Years,High,3,11-15%,0,0-1 Years,21+ Years,3,25,Very High,4,1,0,0,0
48,45-54,0,No,Active,0,Travel_Rarely,0-2 Years,817,Sales,Sales,0-5,2,1,Below College,Marketing,EMP-712,Medium,2,11-20 Years,Male,56,$7000-$10000,Very High,Medium,4,2,Sales Executive,2,Married,8120,18597,3,No,Standard,0,12,3,9+,2–3 Years,2,0-2 Years,Very High,4,11-15%,0,2-5 Years,11–15 Years,3,12,High,3,2,2,2,2
48,45-54,0,No,Active,0,Travel_Rarely,0-2 Years,969,Research & Development,R & D,0-5,2,2,College,Technical Degree,EMP-1258,Very High,4,6-10 Years,Male,76,$0-$3000,Very High,Medium,4,1,Laboratory Technician,2,Single,2559,16620,5,No,Standard,0,11,3,9+,0-1 Years,1,0-2 Years,High,3,11-15%,0,0-1 Years,6–10 Years,4,7,Medium,2,1,0,0,0
48,45-54,0,No,Active,0,Travel_Rarely,0-2 Years,1108,Research & Development,R & D,11-20,15,4,Master,Other,EMP-1576,High,3,6-10 Years,Female,65,$0-$3000,High,Low,3,1,Research Scientist,1,Married,2367,16530,8,No,Standard,0,12,3,9+,6+ Years,4,6+ Years,Very High,4,11-15%,1,6-10 Years,6–10 Years,3,10,Medium,2,8,2,7,6
48,45-54,0,No,Active,0,Travel_Rarely,0-2 Years,1221,Sales,Sales,6-10,7,3,Bachelor,Marketing,EMP-1466,High,3,11-20 Years,Male,96,$5000-$7000,High,Low,3,2,Sales Executive,1,Divorced,5486,24795,4,No,Standard,0,11,3,9+,2–3 Years,2,0-2 Years,Low,1,11-15%,3,2-5 Years,11–15 Years,3,15,High,3,2,2,2,2
48,45-54,0,No,Active,0,Travel_Rarely,0-2 Years,1236,Research & Development,R & D,0-5,1,4,Master,Life Sciences,EMP-664,Very High,4,21+ Years,Female,40,$15000+,Medium,Low,2,4,Manager,1,Married,15402,17997,7,No,Standard,0,11,3,9+,0-1 Years,1,0-2 Years,Low,1,11-15%,1,2-5 Years,21+ Years,3,21,Low,1,3,2,0,2
48,45-54,0,No,Active,0,Travel_Rarely,0-2 Years,1469,Research & Development,R & D,11-20,20,4,Master,Medical,EMP-945,Very High,4,11-20 Years,Male,51,$0-$3000,High,High,3,1,Research Scientist,3,Married,2259,5543,4,No,Standard,0,17,3,9+,0-1 Years,1,0-2 Years,Low,1,16-20%,2,0-1 Years,11–15 Years,2,13,Medium,2,0,0,0,0
48,45-54,0,No,Active,0,Travel_Rarely,11+ Years,1355,Research & Development,R & D,0-5,4,4,Master,Life Sciences,EMP-1024,High,3,21+ Years,Male,78,$10000-$15000,Medium,High,2,3,Healthcare Representative,3,Single,10999,22245,7,No,Standard,0,14,3,9+,4–5 Years,3,3-5 Years,Medium,2,11-15%,0,11+ Years,21+ Years,3,27,High,3,15,11,4,8
48,45-54,0,No,Active,0,Travel_Rarely,6-10 Years,163,Sales,Sales,0-5,2,5,Doctor,Marketing,EMP-595,Medium,2,11-20 Years,Female,37,$3000-$5000,High,Very High,3,2,Sales Executive,4,Married,4051,19658,2,No,Standard,0,14,3,1-2,6+ Years,4,6+ Years,Low,1,11-15%,1,6-10 Years,11–15 Years,2,14,High,3,9,7,6,7
48,45-54,0,No,Active,0,Travel_Rarely,6-10 Years,492,Sales,Sales,11-20,16,4,Master,Life Sciences,EMP-1557,High,3,11-20 Years,Female,96,$5000-$7000,High,High,3,2,Sales Executive,3,Divorced,6439,13693,8,No,Standard,0,14,3,9+,6+ Years,4,6+ Years,High,3,11-15%,1,6-10 Years,16–20 Years,2,18,High,3,8,7,7,7
48,45-54,0,No,Active,0,Travel_Rarely,6-10 Years,855,Research & Development,R & D,0-5,4,3,Bachelor,Life Sciences,EMP-1363,Very High,4,11-20 Years,Male,54,$7000-$10000,High,Very High,3,3,Manufacturing Director,4,Single,7898,18706,1,No,Standard,0,11,3,1-2,0-1 Years,1,0-2 Years,High,3,11-15%,0,6-10 Years,11–15 Years,2,11,High,3,10,9,0,8
48,45-54,0,No,Active,0,Travel_Rarely,6-10 Years,1224,Research & Development,R & D,6-10,10,3,Bachelor,Life Sciences,EMP-1867,Very High,4,21+ Years,Male,91,$15000+,Medium,Medium,2,5,Research Director,2,Married,19665,13583,4,No,Standard,0,12,3,9+,6+ Years,4,6+ Years,Very High,4,11-15%,0,11+ Years,21+ Years,3,29,High,3,22,10,12,9
48,45-54,1,Yes,Left,1,Travel_Frequently,6-10 Years,708,Sales,Sales,6-10,7,2,College,Medical,EMP-1691,Very High,4,11-20 Years,Female,95,$0-$3000,High,High,3,1,Sales Representative,3,Married,2655,11740,2,Yes,Overtime,1,11,3,1-2,6+ Years,4,6+ Years,High,3,11-15%,2,6-10 Years,16–20 Years,3,19,High,3,9,7,7,7
48,45-54,1,Yes,Left,1,Travel_Rarely,0-2 Years,626,Research & Development,R & D,0-5,1,2,College,Life Sciences,EMP-64,Low,1,21+ Years,Male,98,$5000-$7000,Medium,High,2,3,Laboratory Technician,3,Single,5381,19294,9,Yes,Overtime,1,13,3,9+,0-1 Years,1,0-2 Years,Very High,4,11-15%,0,0-1 Years,21+ Years,2,23,High,3,1,0,0,0
49,45-54,0,No,Active,0,Non-Travel,6-10 Years,1002,Research & Development,R & D,11-20,18,4,Master,Life Sciences,EMP-275,Very High,4,6-10 Years,Male,92,$5000-$7000,High,Very High,3,2,Manufacturing Director,4,Divorced,6804,23793,1,Yes,Overtime,1,15,3,1-2,0-1 Years,1,0-2 Years,Low,1,11-15%,2,6-10 Years,6–10 Years,0,7,High,3,7,7,1,7
49,45-54,0,No,Active,0,Travel_Frequently,0-2 Years,636,Research & Development,R & D,6-10,10,4,Master,Life Sciences,EMP-396,High,3,21+ Years,Female,35,$15000+,High,Low,3,5,Research Director,1,Single,18665,25594,9,Yes,Overtime,1,11,3,9+,0-1 Years,1,0-2 Years,Very High,4,11-15%,0,2-5 Years,21+ Years,4,22,High,3,3,2,1,2
49,45-54,0,No,Active,0,Travel_Frequently,3-5 Years,1064,Research & Development,R & D,0-5,2,1,Below College,Life Sciences,EMP-1941,Medium,2,21+ Years,Male,42,$15000+,High,Very High,3,5,Research Director,4,Married,19161,13738,3,No,Standard,0,15,3,9+,4–5 Years,3,3-5 Years,Very High,4,11-15%,0,2-5 Years,21+ Years,3,28,High,3,5,4,4,3
49,45-54,0,No,Active,0,Travel_Frequently,6-10 Years,279,Research & Development,R & D,6-10,8,1,Below College,Life Sciences,EMP-2,High,3,6-10 Years,Male,61,$5000-$7000,Medium,Medium,2,2,Research Scientist,2,Married,5130,24907,1,No,Standard,0,23,4,1-2,0-1 Years,1,0-2 Years,Very High,4,21%+,1,6-10 Years,6–10 Years,3,10,High,3,10,7,1,7
49,45-54,0,No,Active,0,Travel_Frequently,6-10 Years,1023,Sales,Sales,0-5,2,3,Bachelor,Medical,EMP-2065,Very High,4,11-20 Years,Male,63,$5000-$7000,Medium,Medium,2,2,Sales Executive,2,Married,5390,13243,2,No,Standard,0,14,3,1-2,0-1 Years,1,0-2 Years,Very High,4,11-15%,0,6-10 Years,16–20 Years,3,17,Medium,2,9,6,0,8
49,45-54,0,No,Active,0,Travel_Rarely,0-2 Years,271,Research & Development,R & D,0-5,3,2,College,Medical,EMP-1509,High,3,6-10 Years,Female,43,$3000-$5000,Medium,Low,2,2,Laboratory Technician,1,Married,4789,23070,4,No,Standard,0,25,4,9+,0-1 Years,1,0-2 Years,Low,1,21%+,1,2-5 Years,6–10 Years,3,10,High,3,3,2,1,2
49,45-54,0,No,Active,0,Travel_Rarely,0-2 Years,301,Research & Development,R & D,21+,22,4,Master,Other,EMP-1655,Low,1,21+ Years,Female,72,$15000+,High,Medium,3,4,Research Director,2,Married,16413,3498,3,No,Standard,0,16,3,9+,0-1 Years,1,0-2 Years,Medium,2,16-20%,2,2-5 Years,21+ Years,2,27,High,3,4,2,1,2
49,45-54,0,No,Active,0,Travel_Rarely,0-2 Years,464,Research & Development,R & D,11-20,16,3,Bachelor,Medical,EMP-1674,Very High,4,11-20 Years,Female,74,$0-$3000,High,Low,3,1,Laboratory Technician,1,Divorced,2587,24941,4,Yes,Overtime,1,16,3,9+,2–3 Years,2,0-2 Years,Medium,2,16-20%,1,2-5 Years,16–20 Years,2,17,Medium,2,2,2,2,2
49,45-54,0,No,Active,0,Travel_Rarely,0-2 Years,1091,Research & Development,R & D,0-5,1,2,College,Technical Degree,EMP-431,High,3,21+ Years,Female,90,$10000-$15000,Medium,High,2,4,Healthcare Representative,3,Single,13964,17810,7,Yes,Overtime,1,12,3,9+,0-1 Years,1,0-2 Years,Very High,4,11-15%,0,6-10 Years,21+ Years,2,25,High,3,7,1,0,7
49,45-54,0,No,Active,0,Travel_Rarely,0-2 Years,1098,Research & Development,R & D,0-5,4,2,College,Medical,EMP-1256,Low,1,21+ Years,Male,85,$15000+,Medium,High,2,5,Manager,3,Married,18711,12124,2,No,Standard,0,13,3,1-2,0-1 Years,1,0-2 Years,High,3,11-15%,1,0-1 Years,21+ Years,2,23,Very High,4,1,0,0,0
49,45-54,0,No,Active,0,Travel_Rarely,0-2 Years,1261,Research & Development,R & D,6-10,7,3,Bachelor,Other,EMP-499,Medium,2,21+ Years,Male,31,$10000-$15000,Medium,High,2,3,Healthcare Representative,3,Single,10965,12066,8,No,Standard,0,24,4,9+,0-1 Years,1,0-2 Years,High,3,21%+,0,2-5 Years,21+ Years,2,26,High,3,5,2,0,0
49,45-54,0,No,Active,0,Travel_Rarely,0-2 Years,1313,Sales,Sales,11-20,11,4,Master,Marketing,EMP-1757,Very High,4,6-10 Years,Female,80,$3000-$5000,High,Very High,3,2,Sales Executive,4,Single,4507,8191,3,No,Standard,0,12,3,9+,0-1 Years,1,0-2 Years,High,3,11-15%,0,2-5 Years,6–10 Years,1,8,Very High,4,5,1,0,4
49,45-54,0,No,Active,0,Travel_Rarely,0-2 Years,1418,Research & Development,R & D,0-5,1,3,Bachelor,Technical Degree,EMP-887,High,3,6-10 Years,Female,36,$3000-$5000,High,Low,3,1,Research Scientist,1,Married,3580,10554,2,No,Standard,0,16,3,1-2,0-1 Years,1,0-2 Years,Medium,2,16-20%,1,2-5 Years,6–10 Years,2,7,High,3,4,2,0,2
49,45-54,0,No,Active,0,Travel_Rarely,0-2 Years,1495,Research & Development,R & D,0-5,5,4,Master,Technical Degree,EMP-1473,Low,1,11-20 Years,Male,96,$5000-$7000,High,High,3,2,Healthcare Representative,3,Married,6651,21534,2,No,Standard,0,14,3,1-2,0-1 Years,1,0-2 Years,Medium,2,11-15%,1,2-5 Years,16–20 Years,0,20,Medium,2,3,2,1,2
49,45-54,0,No,Active,0,Travel_Rarely,11+ Years,465,Research & Development,R & D,6-10,6,1,Below College,Life Sciences,EMP-1661,High,3,21+ Years,Female,41,$10000-$15000,Medium,High,2,4,Healthcare Representative,3,Married,13966,11652,2,Yes,Overtime,1,19,3,1-2,2–3 Years,2,0-2 Years,Medium,2,16-20%,1,11+ Years,21+ Years,3,30,High,3,15,11,2,12
49,45-54,0,No,Active,0,Travel_Rarely,11+ Years,470,Research & Development,R & D,11-20,20,4,Master,Medical,EMP-170,High,3,11-20 Years,Female,96,$5000-$7000,High,Low,3,2,Manufacturing Director,1,Married,6567,5549,1,No,Standard,0,14,3,1-2,4–5 Years,3,3-5 Years,High,3,11-15%,0,11+ Years,16–20 Years,2,16,Medium,2,15,11,5,11
49,45-54,0,No,Active,0,Travel_Rarely,6-10 Years,174,Sales,Sales,6-10,8,4,Master,Technical Degree,EMP-1138,Very High,4,21+ Years,Male,56,$10000-$15000,Medium,Medium,2,4,Sales Executive,2,Married,13120,11879,6,No,Standard,0,17,3,9+,2–3 Years,2,0-2 Years,Medium,2,16-20%,1,6-10 Years,21+ Years,3,22,High,3,9,8,2,3
49,45-54,0,No,Active,0,Travel_Rarely,6-10 Years,527,Research & Development,R & D,6-10,8,2,College,Other,EMP-944,Low,1,21+ Years,Female,51,$7000-$10000,High,Medium,3,3,Laboratory Technician,2,Married,7403,22477,4,No,Standard,0,11,3,9+,0-1 Years,1,0-2 Years,High,3,11-15%,1,11+ Years,21+ Years,3,29,Medium,2,26,9,1,7
49,45-54,0,No,Active,0,Travel_Rarely,6-10 Years,722,Research & Development,R & D,21+,25,4,Master,Life Sciences,EMP-1617,High,3,6-10 Years,Female,84,$3000-$5000,High,Low,3,1,Laboratory Technician,1,Married,3211,22102,1,No,Standard,0,14,3,1-2,0-1 Years,1,0-2 Years,Very High,4,11-15%,1,6-10 Years,6–10 Years,3,10,Medium,2,9,6,1,4
49,45-54,0,No,Active,0,Travel_Rarely,6-10 Years,809,Research & Development,R & D,0-5,1,3,Bachelor,Life Sciences,EMP-1677,High,3,21+ Years,Male,36,$15000+,High,High,3,4,Manager,3,Single,15379,22384,4,No,Standard,0,14,3,9+,0-1 Years,1,0-2 Years,Low,1,11-15%,0,6-10 Years,21+ Years,2,23,High,3,8,7,0,0
49,45-54,0,No,Active,0,Travel_Rarely,6-10 Years,1245,Research & Development,R & D,11-20,18,4,Master,Life Sciences,EMP-638,Very High,4,21+ Years,Male,58,$15000+,Medium,High,2,5,Research Director,3,Divorced,19502,2125,1,Yes,Overtime,1,17,3,1-2,0-1 Years,1,0-2 Years,High,3,16-20%,1,11+ Years,21+ Years,5,31,High,3,31,9,0,9
49,45-54,0,No,Active,0,Travel_Rarely,6-10 Years,1490,Research & Development,R & D,6-10,7,4,Master,Life Sciences,EMP-1484,High,3,21+ Years,Male,35,$10000-$15000,High,Medium,3,3,Healthcare Representative,2,Divorced,10466,20948,3,No,Standard,0,14,3,9+,0-1 Years,1,0-2 Years,Medium,2,11-15%,2,6-10 Years,21+ Years,3,29,High,3,8,7,0,7
49,45-54,1,Yes,Left,1,Travel_Frequently,3-5 Years,1475,Research & Development,R & D,21+,28,2,College,Life Sciences,EMP-1420,Low,1,11-20 Years,Male,97,$3000-$5000,Medium,Low,2,2,Laboratory Technician,1,Single,4284,22710,3,No,Standard,0,20,4,9+,0-1 Years,1,0-2 Years,Low,1,16-20%,0,2-5 Years,16–20 Years,2,20,High,3,4,3,1,3
49,45-54,1,Yes,Left,1,Travel_Rarely,6-10 Years,1184,Sales,Sales,11-20,11,3,Bachelor,Marketing,EMP-840,High,3,6-10 Years,Female,43,$7000-$10000,High,Very High,3,3,Sales Executive,4,Married,7654,5860,1,No,Standard,0,18,3,1-2,6+ Years,4,6+ Years,Low,1,16-20%,2,6-10 Years,6–10 Years,3,9,Very High,4,9,8,7,7
50,45-54,0,No,Active,0,Non-Travel,6-10 Years,145,Sales,Sales,0-5,1,3,Bachelor,Life Sciences,EMP-1040,Very High,4,11-20 Years,Female,95,$5000-$7000,High,High,3,2,Sales Executive,3,Married,6347,24920,0,No,Standard,0,12,3,0,0-1 Years,1,0-2 Years,Low,1,11-15%,1,11+ Years,16–20 Years,3,19,High,3,18,7,0,13
50,45-54,0,No,Active,0,Non-Travel,6-10 Years,881,Research & Development,R & D,0-5,2,4,Master,Life Sciences,EMP-905,Low,1,21+ Years,Male,98,$15000+,High,Low,3,4,Manager,1,Divorced,17924,4544,1,No,Standard,0,11,3,1-2,6+ Years,4,6+ Years,Very High,4,11-15%,1,11+ Years,21+ Years,3,31,High,3,31,6,14,7
50,45-54,0,No,Active,0,Travel_Frequently,0-2 Years,809,Sales,Sales,11-20,12,3,Bachelor,Marketing,EMP-174,High,3,11-20 Years,Female,77,$7000-$10000,High,Very High,3,3,Sales Executive,4,Single,9208,6645,4,No,Standard,0,11,3,9+,2–3 Years,2,0-2 Years,Very High,4,11-15%,0,2-5 Years,16–20 Years,3,16,High,3,2,2,2,1
50,45-54,0,No,Active,0,Travel_Frequently,0-2 Years,1421,Research & Development,R & D,0-5,2,3,Bachelor,Medical,EMP-1215,Very High,4,21+ Years,Female,30,$15000+,High,Low,3,4,Manager,1,Married,17856,9490,2,No,Standard,0,22,4,1-2,2–3 Years,2,0-2 Years,High,3,21%+,1,2-5 Years,21+ Years,3,32,High,3,2,2,2,2
50,45-54,0,No,Active,0,Travel_Frequently,3-5 Years,1115,Research & Development,R & D,0-5,1,3,Bachelor,Life Sciences,EMP-141,Low,1,21+ Years,Female,73,$15000+,High,Medium,3,5,Research Director,2,Married,18172,9755,3,Yes,Overtime,1,19,3,9+,0-1 Years,1,0-2 Years,Low,1,16-20%,0,6-10 Years,21+ Years,1,28,Medium,2,8,3,0,7
50,45-54,0,No,Active,0,Travel_Frequently,3-5 Years,1246,Human Resources,HR,0-5,3,3,Bachelor,Medical,EMP-644,Low,1,21+ Years,Male,99,$15000+,High,Medium,3,5,Manager,2,Married,18200,7999,1,No,Standard,0,11,3,1-2,6+ Years,4,6+ Years,High,3,11-15%,1,11+ Years,21+ Years,2,32,High,3,32,5,10,7
50,45-54,0,No,Active,0,Travel_Frequently,6-10 Years,333,Research & Development,R & D,21+,22,5,Doctor,Medical,EMP-1539,High,3,21+ Years,Male,88,$10000-$15000,Low,Very High,1,4,Research Director,4,Single,14411,24450,1,Yes,Overtime,1,13,3,1-2,6+ Years,4,6+ Years,Very High,4,11-15%,0,11+ Years,21+ Years,2,32,High,3,32,6,13,9
50,45-54,0,No,Active,0,Travel_Frequently,6-10 Years,1234,Research & Development,R & D,11-20,20,5,Doctor,Medical,EMP-1606,Medium,2,21+ Years,Male,41,$10000-$15000,High,High,3,4,Healthcare Representative,3,Married,11245,20689,2,Yes,Overtime,1,15,3,1-2,6+ Years,4,6+ Years,High,3,11-15%,1,11+ Years,21+ Years,3,32,High,3,30,8,12,13
50,45-54,0,No,Active,0,Travel_Rarely,0-2 Years,264,Sales,Sales,6-10,9,3,Bachelor,Marketing,EMP-1591,High,3,21+ Years,Male,59,$15000+,High,High,3,5,Manager,3,Married,19331,19519,4,Yes,Overtime,1,16,3,9+,0-1 Years,1,0-2 Years,High,3,16-20%,1,0-1 Years,21+ Years,2,27,High,3,1,0,0,0
50,45-54,0,No,Active,0,Travel_Rarely,0-2 Years,316,Sales,Sales,6-10,8,4,Master,Marketing,EMP-738,Very High,4,0-5 Years,Male,54,$3000-$5000,High,Medium,3,1,Sales Representative,2,Married,3875,9983,7,No,Standard,0,15,3,9+,2–3 Years,2,0-2 Years,Very High,4,11-15%,1,2-5 Years,0–5 Years,2,4,High,3,2,2,2,2
